Canonicalized SMILES,Canonicalized Taste
CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)c(O)c2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)cc2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)c(O)c2)C1OC(=O)Cc1ccc(O)cc1,bitter
CC(=CCO)COC1OC(COC(=O)Cc2ccc(O)c(O)c2)C(O)C(O)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
CC(=CCO)COC1OC(COC(=O)Cc2ccc(O)c(O)c2)C(O)C(OC(=O)Cc2ccc(O)cc2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
O=C(Cc1ccc(O)c(O)c1)OCC1OC(OCC(=CCO)CO)C(OC(=O)Cc2ccc(O)c(O)c2)C(OC(=O)Cc2ccc(O)c(O)c2)C1O,bitter
O=C(Cc1ccc(O)c(O)c1)OCC1OC(OCC(=CCO)CO)C(O)C(OC(=O)Cc2ccc(O)c(O)c2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
CC1CC(OC2OC(CO)C(O)C(OC(=O)Cc3ccc(O)cc3)C2OC(=O)Cc2ccc(O)cc2)CC(=O)O1,bitter
CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
CC(=CCO)COC1OC(CO)C(O)C(O)C1OC(=O)Cc1ccc(O)c(O)c1,bitter
O=C(Cc1ccc(O)c(O)c1)OCC1OC(OCC(=CCO)CO)C(O)C(O)C1O,bitter
CC(=CCO)COC1OC(CO)C(O)C(OC(=O)Cc2ccc(O)c(O)c2)C1O,bitter
CC(=CCO)COC1OC(COC(=O)Cc2ccc(O)c(O)c2)C(O)C(O)C1O,bitter
CC(=CCO)COC1OC(CO)C(O)C(O)C1OC(=O)Cc1ccc(O)cc1,bitter
CC(=CCO)COC1OC(COC(=O)c2ccc(O)cc2)C(O)C(O)C1O,bitter
CC1CC(OC2OC(CO)C(O)C(O)C2OC(=O)Cc2ccc(O)c(O)c2)CC(=O)O1,bitter
COc1cc2ccc(=O)oc2cc1OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,bitter
Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,bitter
CC(C)(O)C1CC(=O)C2(C)C(CCC3(C)C(c4ccoc4)OC(=O)C4OC432)C12COC(=O)CC2O,bitter
O=C(C=Cc1ccc2c(c1)OCO2)N1CCCCC1,undefined
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1(C)O,bitter
CC1CCC2N(C1)CC1C3CC4C(CC(=O)C5CC(O)CCC54C)C3CCC1C2(C)O,bitter
O=c1cc2c3c4c(cc[n+]3CCC2)c2ccccc2n14,bitter
OCC1OC(OC2(COC3(COC4(COC5(COC6(COC7(COC8(COC9(COC%10(COC%11(COC%12(COC%13(COC%14(COC%15(COC%16(COC%17(COC%18(COC%19(COC%20(COC%21(COC%22(COC%23(COC%24(COC%25(COC%26(COC%27(COC%28(COC%29(COC%30(COC%31(COC%32(COC%33(COC%34(COC%35(COC%36(COC%37(COC%38(CO)OC(CO)C(O)C%38O)OC(CO)C(O)C%37O)OC(CO)C(O)C%36O)OC(CO)C(O)C%35O)OC(CO)C(O)C%34O)OC(CO)C(O)C%33O)OC(CO)C(O)C%32O)OC(CO)C(O)C%31O)OC(CO)C(O)C%30O)OC(CO)C(O)C%29O)OC(CO)C(O)C%28O)OC(CO)C(O)C%27O)OC(CO)C(O)C%26O)OC(CO)C(O)C%25O)OC(CO)C(O)C%24O)OC(CO)C(O)C%23O)OC(CO)C(O)C%22O)OC(CO)C(O)C%21O)OC(CO)C(O)C%20O)OC(CO)C(O)C%19O)OC(CO)C(O)C%18O)OC(CO)C(O)C%17O)OC(CO)C(O)C%16O)OC(CO)C(O)C%15O)OC(CO)C(O)C%14O)OC(CO)C(O)C%13O)OC(CO)C(O)C%12O)OC(CO)C(O)C%11O)OC(CO)C(O)C%10O)OC(CO)C(O)C9O)OC(CO)C(O)C8O)OC(CO)C(O)C7O)OC(CO)C(O)C6O)OC(CO)C(O)C5O)OC(CO)C(O)C4O)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet
CC(O)C1OC(=O)C=C2C3(C)C4OC4C(O)C4(C)C(=O)OC(C43)C3OC213,bitter
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)(O)CCC12O,bitter
CC(C)CC(=O)CC1(C)CCC(c2ccoc2)O1,bitter
C=C1C(=O)OC2CC(C)=CCCC3=CC(OC3=O)C12,undefined
CCC(C)C(=O)C1=C(O[Si](C)(C)C)C(O[Si](C)(C)C)(C(=O)CC=C(C)C)C(CC=C(C)C)C1=O,bitter
C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,undefined
CC12CCC3C(C)(CO)C(O)CCC3(C)C1CC(C1=CCOC1=O)O2,bitter
CC1(C)CCCC2(C)C1CCC1(C)C(C=O)C(C=O)=CCC12,undefined
C=C1C(=O)C23C(O)CC4C(C)(C)C(OC(C)=O)CC(O)C4(C)C2CCC1C3O,bitter
CC(C)C=CC(=O)c1ccoc1,undefined
COc1cc2ccc(=O)oc2c(OC)c1O,bitter
CC1(C)CC2C=C(C=O)C3(C=O)CC3(C)C2C1,undefined
O=c1c2cc(O)c(O)cc2oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,bitter
COC(=O)CC1C2(C)C=CC(=O)C3(C)COC(C32)C2OC3CC(C4=CC(=O)OC4O)C(C)=C3C21C,bitter
C=C1CCC2C(=C)C(=O)OC2C=C(C)C(O)CC1O,bitter
O=c1cc(-c2ccc(O)cc2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)c(C3OCC(O)C(O)C3O)c(O)c12,bitter
C=C1C(=O)OC2CC3(C)CCC(O)C(=C)C3CC12,bitter
CC=C(C)C(=O)OC1C=C(C)CCC2(O)C(C(C)C)CC(=O)C12C,bitter
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,bitter
C=C1C(=O)OC2CC3(C)CC(O)CC(=C)C3CC12,bitter
COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)ccc1O,bitter
C=C(CC1OC2(O)C(C3CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C2O)C1(C)O)C(C)C,bitter
CC1C(=O)OC2C1CCC1(C)C(=O)C=CC(C)(O)C21,bitter
O=C1C=CC(=O)c2c(O)cccc21,bitter
CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,bitter
CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,bitter
CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined
CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(CO)C(O)C(O)C5O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined
CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,undefined
CCCCCCCC=CC=CC(=O)NCC(C)C,undefined
C=C1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(C)C2CCC1C3O,bitter
COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,bitter
CC1=CC(=O)C(O)C2(C)C1CC1OC(=O)CC3C(C)C(O)C(O)C2C13C,bitter
COc1cc(C(=O)OCC23OC2C(O)C2C=COC(OC4OC(CO)C(O)C(O)C4O)C23)ccc1O,bitter
COc1ccc(-c2coc3cc(OC4OC(COC5OCC(O)(CO)C5O)C(O)C(O)C4O)cc(O)c3c2=O)cc1,bitter
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,sweet
COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,bitter
C=C1CCc2c(C)ccc3c(C=O)c(=O)oc-3c21,bitter
CC(N)C(O)CC=CCC=CCC=CCC=CCC=CCC=CCCCCCCC(O)C(C)N,undefined
CC(N)C(O)CC=CCC(O)C=CC=CCC=CCC=CCC=CCCCCCCC(O)C(C)N,undefined
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2O,undefined
OCC1OC(OC2C(O)c3c(O)cc(O)cc3OC2c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,undefined
Oc1ccc(C2Oc3cc(O)cc(O)c3C(O)C2O)cc1,undefined
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)cc1,bitter
CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(C3=CC(=O)OC3O)OC(=O)C3OC321,bitter
CCCCCC=CCC=CCCCCCCCC(=O)OCC,bitter
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,bitter
CC1C(O)CC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C21,bitter
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C,bitter
CC1(C)CC(O)CC2(C)OC(=O)C=C12,bitter
CCC(C)(C#N)OC1OC(CO)C(O)C(O)C1O,bitter
CC(C)=CCC1OC2(O)C(C3CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(OC7OCC(O)(CO)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C2O)C1(C)O,bitter
O=C1CCCC2C3CC(CN12)C1CCCCN1C3,bitter
CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C,bitter
COc1cc(C2c3c(cc(OC)c(O)c3OC)CC(CO)C2CO)cc(OC)c1O,bitter
CC(C)=CCC1OC(=O)C2C3CCC4C5(C)CCC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C(OC3OC(CO)C(O)C(O)C3O)OC12C,bitter
CC(C)=CCC1OC(=O)C2C3CCC4C5(C)CCC(OC6OC(COC7OC(C)C(O)C(O)C7O)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C(=O)OC12CO,bitter
CC(C)=CCC1OC(=O)C2=C1COC(=O)C1(C)C2CCC2C3(C)CCC(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)C(C)(C)C3CCC21C,bitter
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,undefined
CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,undefined
O=C1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2OC1(O)Cc1ccc(O)cc1,undefined
COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1C(C2)[N+](C)(C)CC3,bitter
COC(=O)CC1C2(C)C=CC(=O)C3(C)COC(C32)C2OC3CC(C4=CC(O)OC4=O)C(C)=C3C21C,bitter
CC12CC(=O)c3occc3C1CCC13CC(CC(O)C21)C(O)(COC1OC(CO)C(O)C(O)C1O)C3O,bitter
COc1cc(CC2COC(=O)C2Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)ccc1O,bitter
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1(C)O,bitter
CC(=O)OC1CC(C)=C2C(=O)C=C(C)C2C2OC(=O)C(C)C12,bitter
CC(=O)OC1CC(C)=C2C=CC(C)(O)C2C2OC(=O)C(C)C12,bitter
C=C1C(=O)C23C(O)CC4C(C)(C)CC(O)CC4(C)C2CCC1C3O,bitter
CC1(C)OC1C1CC(C2CCC3(C)C4=CCC5C(C)(C)C(=O)CCC5(C)C4CCC23C)C(O)O1,bitter
CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,bitter
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OC(OC(=O)C(C)=CCCC(C)(O)C=C)CC21,bitter
CC1=C2C(O)C(=O)OC3CC4C(C)(C)OC5CC(=O)OCC54C(CC1)C23C,bitter
CC(C)=CCc1c(O)c(C(=O)C(C)C)c(O)c2c(-c3ccccc3)cc(=O)oc12,bitter
COC(=O)C=CC=CCCc1ccc2c(c1)OCO2,bitter
COC(=O)c1cc(O)c(O)c(O)c1,bitter
COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C,bitter
O=C(O)c1cccc(O)c1,sweet
CC1(C)CCCC2(C)C1CCC1(CO1)C2CC/C=C(/C=O)CC=O,undefined
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,bitter
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,bitter
COc1cc(C=CC(=O)NCCc2c[nH]c3ccc(O)cc23)ccc1O,bitter
CC12CC(=O)c3occc3C1CCC13CC(CC(OC4OC(CO)C(O)C(O)C4O)C12)C(O)(CO)C3,bitter
CC1OC(OCC2OC(Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,undefined
CC1OC(OCC2OC(Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,undefined
CC1OC(OCC2OC(Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined
O=c1c(OC2OCC(O)C(O)C2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,bitter
O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,bitter
O=C(C=Cc1ccc(O)c(O)c1)NCCc1ccc(O)cc1,bitter
O=C(C=Cc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,bitter
O=C(C=Cc1ccccc1)N1CCCCC1,undefined
COc1ccc(CCNC(=O)C=Cc2ccc(OC)c(OC)c2)cc1,undefined
COc1cc(C=CC(=O)NCCc2ccc(O)c(OC)c2)ccc1O,undefined
C=C1CCC2C(C)(COC3OC(CO)C(O)C(O)C3O)CCCC2(C)C1CCC1=CCOC1=O,bitter
CC(CCC(OC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1COC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,sweet
COc1cc(C=CC(=O)NCC(O)c2ccc(O)cc2)ccc1O,bitter
O=C(O)c1cccnc1,sour
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,bitter
COC1=CC(C)C2CC3OC(O)CC4C(C)(O)C(OC)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(O)CC4C(C)C(O)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)C(O)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)C(OC)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)C(OC)C(OC(C)=O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)(O)C(OC)C(OC(C)=O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)(O)C(OC)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4(O)C(C)(O)C(OC)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)C=C4C(C)(O)C(OC)C(O)C(C43C)C2(C)C1=O,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)(O)C5OCOC5C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4(O)C(C)C(O)C(O)C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)(O)C(O)C(O)C(C2(C)C1=O)C34C,bitter
COc1cc(C(=O)OC/C(C#N)=C/COC2OC(CO)C(O)C(O)C2O)ccc1O,undefined
N#C/C(=C\COC1OC(CO)C(O)C(O)C1O)COC(=O)c1ccc(O)cc1,undefined
COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C(OC(C)=O)C2C(C)(C(=O)OC)C=CC(=O)C21C,bitter
CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C2CCC3(C)C(c4ccoc4)C(=O)C4OC43C12C,bitter
CC(=O)OC(CC(=O)O)C1(C)C(C(C)(C)O)CC(=O)C2(C)C1CCC1(C)C(c3ccoc3)OC(=O)C3OC312,bitter
CNCCOC(=O)/C=C1\CCC2C(C(O)CC3C(C)(C)C(O)CCC23C)C1C,bitter
CNCCOC(=O)C=C1CCC2C(C(O)CC3C(C)(C(=O)OC)CCCC23C)C1C,bitter
COc1cc(CC2COC(=O)C2(O)Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)ccc1O,bitter
COc1cc(C=CC(=O)NCCc2ccc(O)c(O)c2)ccc1O,bitter
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,bitter
CC1CCC2C(C)CCC(c3ccoc3)[N+]2([O-])C1,bitter
CC(C)(O)C1CC(=O)C2(C)C(CCC3(C)C(c4ccoc4)OC(=O)C4OC432)C1(C)C=CC(=O)O,bitter
CCC12COC(=O)C(C)C1C1OC(=O)C(C)C1C(OC(=O)C(C)CO)C2,bitter
COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1O,bitter
CC=C(C=O)C(CC=O)CC(=O)OCCc1ccc(O)cc1,bitter
CC=C1C(O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,bitter
COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,bitter
Cc1cc(O)cc(O)c1,sweet
O=C1CCCC2C3CCC[N+]4([O-])CCCC(CN12)C34,bitter
CC1(C)OC1COc1c2ccoc2cc2oc(=O)ccc12,bitter
CC(C)(O)C(O)COc1c2ccoc2cc2oc(=O)ccc12,bitter
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,bitter
Nc1ccc(C(=O)O)cc1,bitter
CC1CC(OC2OC(CO)C(O)C(O)C2O)CC(=O)O1,bitter
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,bitter
CC(C)CCC(=O)c1ccoc1,undefined
COC1CC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O,bitter
CC12CCC(O)CC1(O)CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,bitter
COc1cc2c(cc1O)CC1c3cc(O)c(OC)cc3CC[N+]1(C)C2,bitter
C=CC(C)(O)CCC=C(C)C(=O)OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,bitter
CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C(C)(C)C2CC1,sweet
CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C(C)(C)C2CC1,bitter
COCC(Cc1ccc(OC)c(OC)c1)C(COC)Cc1ccc(OC)c(OC)c1,bitter
C=C1C(=O)OC2CC1(C)C1C(=O)C3(O)OC14C(O)(CCC1C3C(O)C=C3CC=CC(=O)C31C)C(=O)OC24C,bitter
CC12C(=O)C=CCC1=CCC1C2CCC2(O)C(=O)OC3(C)C4CC5(C)C(COC16OC23C5C6=O)C(=O)O4,bitter
C=C1C(=O)OC2CC1(C)C1C(=O)C3(O)OC14C(O)(CCC1C3CC=C3CC=CC(=O)C31C)C(=O)OC24C,bitter
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,bitter
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,sour
COC1=CC(C)C2CC3OC(=O)CC4C(C)(C(=O)C5COC(=O)C5)CC(O)C(C2(C)C1=O)C34C,bitter
COC1=C(C)C2CC(=O)OC3CC4C(C)CC(O)C(=O)C4(C)C(C1=O)C32C,bitter
COC1C(C)C2CC(=O)OC3CC4C(C)CC(O)C(=O)C4(C)C(C1OC(C)=O)C32C,bitter
COC1=CC(C)C2CC3OC(=O)CC4C(C)C5OCOC5C(C2(C)C1=O)C34C,bitter
COC1=CC(C)C2CC3OC(=O)CC4(O)C(C)C5OCOC5C(C2(C)C1=O)C34C,bitter
CC1=C(C(=O)O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1,bitter
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,bitter
O=C(C=Cc1ccccc1)OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O,bitter
C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,bitter
COc1c(OC)c2occc2c2oc(=O)ccc12,bitter
COC1C(O)C(O)C(O)C(O)C1O,sweet
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccccc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,bitter
O=C(C=CC=CCCc1ccc2c(c1)OCO2)N1CCCCC1,bitter
O=C(C=CC=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,undefined
CC(C)CNC(=O)C=CC=Cc1ccc2c(c1)OCO2,undefined
O=C(CCCCC=Cc1ccc2c(c1)OCO2)N1CCCCC1,undefined
O=C(CCCCCCC=Cc1ccc2c(c1)OCO2)N1CCCCC1,undefined
COc1ccc(CC=CC=CC(=O)NCC(C)C)cc1,undefined
CCCCCCCCCC1CC(=O)NCCCNCCCCNCCCN1,undefined
CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,bitter
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC21C=C(C(C)O)C(=O)O1,bitter
CC1=CCC(C(C)C=O)CC1,sour
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,bitter
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,bitter
CCC(C)C(=O)OC1CCC2(C)C3CC(O)C4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(C)O)C5CC42OC13O,bitter
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)CC(O)(C5C6O)C(C(OC)C23)C14,bitter
COc1ccc2c(=O)cc(-c3ccc4c(c3)OCO4)n(C)c2c1,bitter
C=C1C(=O)OC2CC3(C)OC3CCC(C)=CC(OC(C)=O)C12,bitter
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(OC5OC(CO)C(O)C(O)C5O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,undefined
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,undefined
